"transaction_id","account_id","transaction_timestamp","transaction_type","transaction_direction","currency","amount","channel","merchant_category","transaction_status"
34885,385,2024-12-08 21:40:57.624,card_payment,debit,RSD,4010.30,pos,travel,completed
34886,386,2025-07-07 03:18:31.291,refund,credit,RSD,24909.83,online_banking,,completed
34887,387,2024-11-06 15:15:42.236,bank_transfer,debit,RSD,261801.02,mobile_app,,completed
34888,388,2025-05-07 12:00:25.620,bank_transfer,debit,RSD,156187.87,mobile_app,,completed
34889,389,2026-01-02 15:08:22.955,fee,debit,RSD,26167.29,online_banking,,completed
34890,390,2026-01-22 06:27:23.005,card_payment,debit,RSD,22531.62,pos,utilities,completed
34891,391,2023-07-26 17:15:52.418,cash_withdrawal,debit,RSD,1268.42,atm,,completed
34892,392,2023-05-31 08:22:39.438,cash_withdrawal,debit,RSD,44685.37,atm,,completed
34893,393,2026-07-07 01:34:07.688,salary,credit,RSD,197087.67,bank_transfer,,completed
34894,394,2026-05-23 04:39:45.902,cash_withdrawal,debit,RSD,6311.76,atm,,completed
34895,395,2025-03-05 07:10:03.930,salary,credit,RSD,89971.71,bank_transfer,,completed
34896,396,2026-04-26 08:31:08.629,bank_transfer,debit,RSD,173412.05,mobile_app,,completed
34897,397,2025-10-10 11:06:55.895,bank_transfer,debit,RSD,124168.01,mobile_app,,completed
34898,398,2023-02-01 20:55:20.893,bank_transfer,debit,RSD,115977.99,mobile_app,,completed
34899,399,2025-05-24 16:44:12.029,refund,credit,RSD,15596.17,online_banking,,completed
34900,400,2026-07-14 03:51:35.298,refund,credit,RSD,25297.75,online_banking,,completed
34901,401,2026-02-06 11:32:30.702,fee,debit,RSD,29611.97,online_banking,,completed
34902,402,2025-11-23 15:13:51.743,bank_transfer,debit,RSD,72582.03,mobile_app,,pending
34903,403,2025-10-14 19:01:38.080,refund,credit,RSD,12803.98,online_banking,,completed
34904,404,2026-04-14 22:23:56.589,salary,credit,RSD,55366.29,bank_transfer,,completed
34905,405,2026-03-25 07:03:18.400,bank_transfer,debit,RSD,188948.41,mobile_app,,pending
34906,406,2025-12-04 12:23:54.466,fee,debit,RSD,22598.90,online_banking,,completed
34907,407,2024-11-03 01:15:03.350,cash_withdrawal,debit,RSD,21350.11,atm,,completed
34908,408,2026-06-06 01:39:47.300,cash_withdrawal,debit,RSD,11903.89,atm,,completed
34909,409,2026-03-09 18:40:04.558,card_payment,debit,RSD,19392.94,pos,groceries,completed
34910,410,2024-09-06 18:33:42.816,bank_transfer,debit,RSD,293918.73,mobile_app,,completed
34911,411,2025-04-15 06:02:15.629,bank_transfer,debit,RSD,116267.55,mobile_app,,completed
34912,412,2026-01-14 02:54:18.940,card_payment,debit,RSD,29483.48,pos,shopping,completed
34913,413,2024-03-23 00:21:21.046,refund,credit,RSD,8651.47,online_banking,,completed
34914,414,2025-10-05 08:14:41.967,cash_withdrawal,debit,RSD,31348.89,atm,,pending
34915,415,2021-11-26 02:56:54.160,salary,credit,RSD,118867.30,bank_transfer,,completed
34916,416,2026-02-03 08:19:03.551,bank_transfer,debit,RSD,110665.80,mobile_app,,completed
34917,417,2026-05-22 18:47:25.442,salary,credit,RSD,96116.61,bank_transfer,,completed
34918,418,2025-07-29 09:50:08.352,salary,credit,RSD,116996.40,bank_transfer,,completed
34919,419,2021-01-20 00:27:33.538,card_payment,debit,RSD,20292.45,pos,shopping,completed
34920,420,2023-02-11 04:46:31.259,refund,credit,RSD,16602.39,online_banking,,completed
34921,421,2026-08-06 04:09:34.980,refund,credit,RSD,15170.47,online_banking,,completed
34922,422,2025-03-03 17:34:10.328,bank_transfer,debit,RSD,107967.01,mobile_app,,completed
34923,423,2024-01-25 13:10:21.586,bank_transfer,debit,RSD,159090.13,mobile_app,,completed
34924,424,2023-11-01 04:35:28.572,salary,credit,RSD,163180.10,bank_transfer,,completed
34925,425,2024-07-18 08:27:33.069,fee,debit,RSD,7513.33,online_banking,,completed
34926,426,2026-07-05 03:30:38.765,fee,debit,RSD,17256.43,online_banking,,completed
34927,427,2025-09-24 00:01:25.821,salary,credit,RSD,194106.50,bank_transfer,,completed
34928,428,2025-05-24 20:36:52.971,bank_transfer,debit,RSD,151998.47,mobile_app,,pending
34929,429,2023-09-16 10:56:30.806,salary,credit,RSD,215144.46,bank_transfer,,completed
34930,430,2026-02-10 05:26:13.213,fee,debit,RSD,16201.22,online_banking,,pending
34931,431,2026-03-30 19:06:35.289,card_payment,debit,RSD,12483.01,pos,groceries,completed
34932,432,2024-11-23 10:27:56.774,bank_transfer,debit,RSD,129844.78,mobile_app,,completed
34933,433,2024-02-25 05:12:11.834,cash_withdrawal,debit,RSD,45344.03,atm,,completed
34934,434,2026-07-30 23:15:48.216,cash_withdrawal,debit,RSD,46453.82,atm,,completed
34935,435,2024-08-20 02:57:53.431,salary,credit,RSD,199382.95,bank_transfer,,completed
34936,436,2024-10-27 21:02:14.699,refund,credit,RSD,17201.42,online_banking,,completed
34937,437,2025-09-16 04:01:40.592,salary,credit,RSD,223294.30,bank_transfer,,completed
34938,438,2026-04-08 16:13:52.193,cash_withdrawal,debit,RSD,21746.47,atm,,completed
34939,439,2025-09-10 05:04:01.149,refund,credit,RSD,28990.59,online_banking,,completed
34940,440,2026-02-24 20:12:48.851,fee,debit,RSD,596.86,online_banking,,completed
34941,441,2024-07-23 03:41:51.423,salary,credit,RSD,294625.78,bank_transfer,,completed
34942,442,2022-11-01 15:58:37.546,card_payment,debit,RSD,23592.81,pos,restaurants,pending
34943,443,2026-03-31 13:41:55.501,bank_transfer,debit,RSD,74671.24,mobile_app,,completed
34944,444,2026-08-02 09:28:29.772,fee,debit,RSD,29611.29,online_banking,,completed
34945,445,2025-12-18 13:34:16.650,cash_withdrawal,debit,RSD,12121.64,atm,,completed
34946,446,2024-01-27 04:53:21.176,salary,credit,RSD,154205.12,bank_transfer,,completed
34947,447,2026-05-13 19:04:36.935,bank_transfer,debit,RSD,245353.09,mobile_app,,completed
34948,448,2026-05-04 08:56:57.425,cash_withdrawal,debit,RSD,15096.29,atm,,completed
34949,449,2026-04-24 20:50:35.020,bank_transfer,debit,RSD,245430.48,mobile_app,,completed
34950,450,2026-07-29 11:53:37.853,card_payment,debit,RSD,28391.90,pos,groceries,completed
34951,451,2025-12-06 07:01:32.003,salary,credit,RSD,257686.70,bank_transfer,,completed
34952,452,2026-08-04 21:33:20.833,salary,credit,RSD,213218.69,bank_transfer,,completed
34953,453,2024-12-26 19:51:12.619,cash_withdrawal,debit,RSD,23869.68,atm,,completed
34954,454,2024-03-06 07:12:29.916,refund,credit,RSD,29359.06,online_banking,,completed
34955,455,2025-06-01 13:13:25.141,salary,credit,RSD,117272.69,bank_transfer,,completed
34956,456,2021-04-07 11:09:27.360,cash_withdrawal,debit,RSD,15668.19,atm,,completed
34957,457,2024-10-11 22:23:30.378,refund,credit,RSD,2075.75,online_banking,,pending
34958,458,2025-06-07 22:40:47.625,bank_transfer,debit,RSD,246677.38,mobile_app,,completed
34959,459,2025-04-27 21:01:59.251,card_payment,debit,RSD,21895.99,pos,shopping,completed
34960,460,2026-01-27 16:47:04.008,refund,credit,RSD,13379.79,online_banking,,completed
34961,461,2024-01-09 19:40:23.334,salary,credit,RSD,63330.22,bank_transfer,,pending
34962,462,2024-04-23 18:04:07.332,salary,credit,RSD,143853.31,bank_transfer,,completed
34963,463,2021-08-11 08:26:22.372,salary,credit,RSD,72573.60,bank_transfer,,completed
34964,464,2022-01-16 20:23:10.663,fee,debit,RSD,18914.97,online_banking,,completed
34965,465,2025-08-08 10:01:03.339,cash_withdrawal,debit,RSD,32445.89,atm,,completed
34966,466,2025-05-15 21:11:32.794,salary,credit,RSD,162466.77,bank_transfer,,completed
34967,467,2023-10-15 01:13:47.781,card_payment,debit,RSD,2270.96,pos,utilities,completed
34968,468,2026-06-10 01:33:44.886,fee,debit,RSD,16420.24,online_banking,,completed
34969,469,2026-05-27 18:09:32.637,fee,debit,RSD,15790.94,online_banking,,completed
34970,470,2020-02-22 11:23:55.736,cash_withdrawal,debit,RSD,28158.36,atm,,completed
34971,471,2021-08-22 06:49:18.497,card_payment,debit,RSD,2684.95,pos,restaurants,completed
34972,472,2025-10-01 17:21:18.414,cash_withdrawal,debit,RSD,41182.33,atm,,completed
34973,473,2025-11-02 22:18:16.863,card_payment,debit,RSD,12009.88,pos,utilities,completed
34974,474,2024-04-25 02:59:19.437,card_payment,debit,RSD,8534.49,pos,groceries,completed
34975,475,2025-04-17 03:49:29.849,fee,debit,RSD,17927.76,online_banking,,completed
34976,476,2026-05-31 22:59:53.796,fee,debit,RSD,14749.06,online_banking,,completed
34977,477,2026-06-08 01:54:13.663,refund,credit,RSD,29360.49,online_banking,,completed
34978,478,2025-12-09 14:49:10.247,fee,debit,RSD,28126.01,online_banking,,completed
34979,479,2026-07-10 02:17:12.597,bank_transfer,debit,RSD,105867.97,mobile_app,,completed
34980,480,2024-02-20 23:43:55.565,cash_withdrawal,debit,RSD,10049.18,atm,,completed
34981,481,2026-05-10 00:17:33.248,card_payment,debit,RSD,12116.88,pos,restaurants,completed
34982,482,2025-01-06 00:54:02.946,salary,credit,RSD,244322.14,bank_transfer,,completed
34983,483,2025-10-12 13:38:40.143,cash_withdrawal,debit,RSD,34111.48,atm,,completed
34984,484,2024-03-12 01:42:13.139,fee,debit,RSD,24331.85,online_banking,,completed
34985,485,2023-11-02 08:50:54.006,refund,credit,RSD,3954.29,online_banking,,completed
34986,486,2026-03-02 20:00:35.715,fee,debit,RSD,10342.50,online_banking,,completed
34987,487,2025-07-31 20:14:23.361,refund,credit,RSD,7223.81,online_banking,,completed
34988,488,2025-11-19 07:29:38.615,cash_withdrawal,debit,RSD,18461.66,atm,,completed
34989,489,2026-06-22 01:46:54.618,bank_transfer,debit,RSD,32788.68,mobile_app,,completed
34990,490,2026-07-10 23:31:04.324,bank_transfer,debit,RSD,44159.19,mobile_app,,completed
34991,491,2025-11-03 14:43:25.414,bank_transfer,debit,RSD,261686.82,mobile_app,,completed
34992,492,2026-04-19 19:47:11.785,salary,credit,RSD,230056.95,bank_transfer,,completed
34993,493,2025-08-22 12:04:37.518,refund,credit,RSD,1351.97,online_banking,,pending
34994,494,2025-11-07 13:08:02.074,fee,debit,RSD,3893.38,online_banking,,completed
34995,495,2026-04-26 04:55:02.828,salary,credit,RSD,181331.62,bank_transfer,,completed
34996,496,2025-06-09 19:57:46.041,refund,credit,RSD,5603.57,online_banking,,completed
34997,497,2026-01-15 13:57:38.216,card_payment,debit,RSD,11758.08,pos,utilities,completed
34998,498,2026-04-04 02:34:21.188,refund,credit,RSD,11542.62,online_banking,,completed
34999,499,2026-03-19 14:48:56.852,card_payment,debit,RSD,3075.63,pos,utilities,completed
35000,500,2026-08-05 05:23:40.608,bank_transfer,debit,RSD,220632.06,mobile_app,,completed
35001,501,2025-05-08 11:24:22.529,salary,credit,RSD,287420.32,bank_transfer,,completed
35002,502,2025-04-06 00:30:14.391,refund,credit,RSD,18516.62,online_banking,,completed
35003,503,2025-09-29 19:18:54.982,salary,credit,RSD,242701.88,bank_transfer,,pending
35004,504,2026-02-09 00:25:37.458,salary,credit,RSD,191873.78,bank_transfer,,completed
35005,505,2026-01-25 14:17:48.270,cash_withdrawal,debit,RSD,10495.57,atm,,pending
35006,506,2024-12-30 21:49:24.414,refund,credit,RSD,6777.26,online_banking,,completed
35007,507,2025-08-12 23:41:44.731,refund,credit,RSD,19563.18,online_banking,,completed
35008,508,2025-01-22 13:46:21.409,salary,credit,RSD,106188.78,bank_transfer,,completed
35009,509,2026-06-14 09:59:39.016,card_payment,debit,RSD,25292.66,pos,fuel,completed
35010,510,2025-08-27 12:56:47.729,salary,credit,RSD,201434.61,bank_transfer,,completed
35011,511,2026-05-25 17:35:03.016,refund,credit,RSD,8812.39,online_banking,,completed
35012,512,2026-04-07 15:55:57.655,salary,credit,RSD,162076.77,bank_transfer,,completed
35013,513,2025-12-17 08:40:01.737,cash_withdrawal,debit,RSD,30785.84,atm,,completed
35014,514,2022-08-24 09:51:47.786,fee,debit,RSD,27463.99,online_banking,,completed
35015,515,2026-07-04 19:47:33.121,card_payment,debit,RSD,3022.03,pos,utilities,completed
35016,516,2026-06-06 13:47:14.505,cash_withdrawal,debit,RSD,33172.42,atm,,completed
35017,517,2022-11-23 18:54:37.731,card_payment,debit,RSD,21557.33,pos,groceries,completed
35018,518,2025-09-13 17:44:53.478,refund,credit,RSD,11541.35,online_banking,,completed
35019,519,2025-12-07 20:34:14.042,salary,credit,RSD,232279.89,bank_transfer,,completed
35020,520,2026-07-10 16:53:50.536,card_payment,debit,RSD,18263.28,pos,restaurants,completed
35021,521,2026-01-29 10:47:55.146,refund,credit,RSD,27939.68,online_banking,,completed
35022,522,2026-05-06 01:34:55.263,bank_transfer,debit,RSD,149237.64,mobile_app,,completed
35023,523,2026-03-24 18:59:47.902,card_payment,debit,RSD,29206.64,pos,restaurants,completed
35024,524,2024-04-04 09:03:05.296,salary,credit,RSD,252287.52,bank_transfer,,completed
35025,525,2024-12-25 12:45:26.042,salary,credit,RSD,86664.38,bank_transfer,,completed
35026,526,2026-03-29 03:46:49.418,fee,debit,RSD,21486.72,online_banking,,completed
35027,527,2024-08-27 02:13:06.239,salary,credit,RSD,161068.76,bank_transfer,,completed
35028,528,2025-12-29 08:49:08.452,bank_transfer,debit,RSD,135021.10,mobile_app,,completed
35029,529,2026-01-23 02:11:03.363,card_payment,debit,RSD,13623.67,pos,utilities,completed
35030,530,2026-06-10 22:19:17.575,cash_withdrawal,debit,RSD,37457.82,atm,,completed
35031,531,2022-03-09 01:38:39.311,cash_withdrawal,debit,RSD,19566.71,atm,,completed
35032,532,2025-06-26 04:53:25.775,salary,credit,RSD,292312.05,bank_transfer,,completed
35033,533,2025-07-06 03:11:59.464,salary,credit,RSD,262065.24,bank_transfer,,completed
35034,534,2026-07-18 03:24:45.582,fee,debit,RSD,9510.56,online_banking,,completed
35035,535,2025-10-28 18:00:18.403,bank_transfer,debit,RSD,122779.17,mobile_app,,completed
35036,536,2025-07-27 08:24:17.684,cash_withdrawal,debit,RSD,13506.79,atm,,completed
35037,537,2026-05-13 02:43:21.950,fee,debit,RSD,20652.37,online_banking,,completed
35038,538,2026-06-05 15:34:34.556,fee,debit,RSD,25861.38,online_banking,,completed
35039,539,2025-03-31 00:59:47.959,bank_transfer,debit,RSD,222913.08,mobile_app,,completed
35040,540,2025-10-10 22:15:15.797,refund,credit,RSD,7760.05,online_banking,,completed
35041,541,2025-12-12 15:32:24.891,refund,credit,RSD,28090.81,online_banking,,completed
35042,542,2026-08-01 00:16:45.341,fee,debit,RSD,20886.59,online_banking,,completed
35043,543,2024-08-20 15:11:54.259,fee,debit,RSD,10960.83,online_banking,,completed
35044,544,2022-12-18 01:50:14.511,card_payment,debit,RSD,29236.05,pos,utilities,completed
35045,545,2026-01-29 04:05:22.887,fee,debit,RSD,2901.36,online_banking,,completed
35046,546,2025-06-21 15:53:03.206,cash_withdrawal,debit,RSD,28296.00,atm,,pending
35047,547,2024-04-04 07:34:57.371,card_payment,debit,RSD,25743.00,pos,utilities,completed
35048,548,2025-01-19 01:22:26.869,cash_withdrawal,debit,RSD,9408.24,atm,,completed
35049,549,2022-11-12 14:02:42.216,bank_transfer,debit,RSD,179556.70,mobile_app,,completed
35050,550,2023-09-10 17:48:49.441,bank_transfer,debit,RSD,254740.28,mobile_app,,completed
35051,551,2025-12-30 16:01:15.245,bank_transfer,debit,RSD,17976.40,mobile_app,,completed
35052,552,2020-06-08 14:52:22.247,refund,credit,RSD,12458.17,online_banking,,completed
35053,553,2025-04-03 10:17:15.023,card_payment,debit,RSD,19430.70,pos,groceries,completed
35054,554,2026-03-13 19:26:06.723,fee,debit,RSD,28641.51,online_banking,,completed
35055,555,2026-03-27 00:23:02.606,card_payment,debit,RSD,14926.54,pos,restaurants,completed
35056,556,2024-06-23 08:01:38.905,card_payment,debit,RSD,10757.36,pos,fuel,completed
35057,557,2025-08-29 22:11:02.473,cash_withdrawal,debit,RSD,19150.14,atm,,completed
35058,558,2026-08-01 22:37:13.005,card_payment,debit,RSD,29358.68,pos,travel,completed
35059,559,2026-05-02 08:42:26.345,cash_withdrawal,debit,RSD,32331.79,atm,,completed
35060,560,2026-04-24 09:11:57.867,fee,debit,RSD,12750.44,online_banking,,completed
35061,561,2026-05-02 03:35:46.624,cash_withdrawal,debit,RSD,38559.83,atm,,pending
35062,562,2022-01-29 11:47:59.059,salary,credit,RSD,84254.59,bank_transfer,,completed
35063,563,2026-07-10 15:31:23.036,salary,credit,RSD,256744.16,bank_transfer,,completed
35064,564,2020-09-12 10:23:30.913,bank_transfer,debit,RSD,62706.02,mobile_app,,completed
35065,565,2025-01-05 23:43:57.829,card_payment,debit,RSD,390.86,pos,fuel,completed
35066,566,2025-11-15 19:40:21.780,salary,credit,RSD,175168.35,bank_transfer,,completed
35067,567,2026-04-07 03:54:45.149,card_payment,debit,RSD,27154.87,pos,travel,completed
35068,568,2026-06-15 22:40:42.395,refund,credit,RSD,25595.04,online_banking,,completed
35069,569,2025-09-26 19:31:52.963,salary,credit,RSD,108490.94,bank_transfer,,completed
35070,570,2023-03-05 03:49:42.333,fee,debit,RSD,14496.51,online_banking,,completed
35071,571,2026-07-21 06:35:32.773,fee,debit,RSD,6394.67,online_banking,,pending
35072,572,2026-02-11 09:50:59.027,bank_transfer,debit,RSD,110409.28,mobile_app,,completed
35073,573,2025-04-30 01:13:40.033,card_payment,debit,RSD,21802.68,pos,shopping,completed
35074,574,2023-07-25 16:34:23.677,card_payment,debit,RSD,20088.61,pos,restaurants,completed
35075,575,2026-03-27 14:12:07.993,cash_withdrawal,debit,RSD,43642.47,atm,,pending
35076,576,2025-05-24 15:47:35.635,card_payment,debit,RSD,4951.33,pos,groceries,completed
35077,577,2026-03-19 17:03:01.771,bank_transfer,debit,RSD,59208.05,mobile_app,,completed
35078,578,2025-02-26 02:25:41.968,bank_transfer,debit,RSD,81500.85,mobile_app,,pending
35079,579,2026-05-06 09:59:49.718,card_payment,debit,RSD,10791.90,pos,groceries,completed
35080,580,2026-07-22 03:40:46.813,fee,debit,RSD,4805.43,online_banking,,completed
35081,581,2025-11-01 14:24:38.144,fee,debit,RSD,16079.05,online_banking,,completed
35082,582,2025-04-26 06:50:34.306,card_payment,debit,RSD,3413.37,pos,travel,declined
35083,583,2024-12-14 12:31:23.070,refund,credit,RSD,10704.39,online_banking,,completed
35084,584,2025-08-14 23:32:22.944,refund,credit,RSD,10802.19,online_banking,,completed
35085,585,2021-03-23 02:09:50.534,card_payment,debit,RSD,20191.97,pos,shopping,completed
35086,586,2025-02-25 16:07:03.840,card_payment,debit,RSD,14397.16,pos,fuel,completed
35087,587,2026-04-19 00:06:10.429,bank_transfer,debit,RSD,60235.26,mobile_app,,completed
35088,588,2025-06-06 19:14:48.816,fee,debit,RSD,15170.04,online_banking,,declined
35089,589,2026-06-09 08:17:10.295,salary,credit,RSD,217858.35,bank_transfer,,completed
35090,590,2024-09-26 10:10:44.167,card_payment,debit,RSD,7550.91,pos,travel,completed
35091,591,2025-02-28 17:50:46.378,refund,credit,RSD,23736.80,online_banking,,completed
35092,592,2025-11-21 11:09:30.443,bank_transfer,debit,RSD,258054.04,mobile_app,,completed
35093,593,2024-08-30 01:59:20.253,refund,credit,RSD,11942.87,online_banking,,completed
35094,594,2026-07-11 02:27:10.977,fee,debit,RSD,9443.20,online_banking,,completed
35095,595,2025-07-10 07:28:42.139,card_payment,debit,RSD,19238.54,pos,groceries,completed
35096,596,2026-02-08 14:02:46.018,refund,credit,RSD,4851.80,online_banking,,completed
35097,597,2025-04-12 22:41:51.548,cash_withdrawal,debit,RSD,16486.30,atm,,completed
35098,598,2025-10-12 06:14:25.643,bank_transfer,debit,RSD,257274.92,mobile_app,,completed
35099,599,2025-11-25 07:54:23.345,salary,credit,RSD,112607.99,bank_transfer,,completed
35100,600,2026-05-21 17:00:24.938,card_payment,debit,RSD,6559.59,pos,fuel,completed
35101,601,2026-01-13 20:43:50.138,fee,debit,RSD,15321.67,online_banking,,completed
35102,602,2026-02-03 02:36:14.869,salary,credit,RSD,265413.98,bank_transfer,,completed
35103,603,2025-08-30 15:04:37.116,refund,credit,RSD,26888.45,online_banking,,completed
35104,604,2026-07-12 21:38:47.621,refund,credit,RSD,14497.90,online_banking,,completed
35105,605,2026-06-26 17:28:35.113,bank_transfer,debit,RSD,138428.60,mobile_app,,completed
35106,606,2023-04-25 23:55:37.621,fee,debit,RSD,3854.82,online_banking,,completed
35107,607,2025-05-06 07:11:29.635,fee,debit,RSD,8546.23,online_banking,,completed
35108,608,2026-07-28 11:27:01.542,cash_withdrawal,debit,RSD,22098.32,atm,,completed
35109,609,2023-06-20 09:43:49.743,refund,credit,RSD,14782.06,online_banking,,completed
35110,610,2023-09-15 07:55:23.301,cash_withdrawal,debit,RSD,33224.34,atm,,completed
35111,611,2026-07-24 13:50:15.830,card_payment,debit,RSD,3045.71,pos,travel,completed
35112,612,2026-05-17 21:44:56.773,salary,credit,RSD,133638.58,bank_transfer,,completed
35113,613,2025-12-11 02:49:05.236,fee,debit,RSD,20630.31,online_banking,,completed
35114,614,2026-06-11 22:40:47.357,fee,debit,RSD,20954.92,online_banking,,completed
35115,615,2023-03-08 09:04:43.386,bank_transfer,debit,RSD,158811.38,mobile_app,,completed
35116,616,2026-04-05 05:52:04.434,bank_transfer,debit,RSD,247601.76,mobile_app,,completed
35117,617,2025-03-24 12:03:56.039,fee,debit,RSD,22893.44,online_banking,,completed
35118,618,2025-07-14 16:00:47.027,card_payment,debit,RSD,19392.01,pos,travel,completed
35119,619,2025-08-25 22:58:19.817,refund,credit,RSD,3458.64,online_banking,,completed
35120,620,2024-11-01 10:35:37.367,card_payment,debit,RSD,9556.18,pos,shopping,completed
35121,621,2023-12-05 19:00:12.085,bank_transfer,debit,RSD,277163.18,mobile_app,,completed
35122,622,2022-10-20 18:30:16.867,salary,credit,RSD,125626.88,bank_transfer,,pending
35123,623,2026-04-16 06:53:24.949,fee,debit,RSD,12425.06,online_banking,,completed
35124,624,2024-10-08 06:45:45.989,refund,credit,RSD,29664.06,online_banking,,completed
35125,625,2022-11-04 20:22:51.901,fee,debit,RSD,6957.07,online_banking,,completed
35126,626,2026-07-30 22:49:35.800,refund,credit,RSD,19680.50,online_banking,,completed
35127,627,2026-03-15 00:51:41.486,fee,debit,RSD,22649.60,online_banking,,completed
35128,628,2026-05-31 20:17:20.103,refund,credit,RSD,23597.60,online_banking,,completed
35129,629,2025-08-12 11:31:04.330,refund,credit,RSD,26481.30,online_banking,,completed
35130,630,2026-08-03 19:10:54.084,bank_transfer,debit,RSD,84934.42,mobile_app,,completed
35131,631,2026-04-26 12:45:02.952,salary,credit,RSD,261115.40,bank_transfer,,completed
35132,632,2023-01-12 06:21:23.643,card_payment,debit,RSD,9729.63,pos,fuel,completed
35133,633,2023-06-02 15:45:41.402,fee,debit,RSD,10866.62,online_banking,,completed
35134,634,2024-12-28 12:20:22.861,cash_withdrawal,debit,RSD,35228.67,atm,,completed
35135,635,2024-09-03 00:57:33.675,bank_transfer,debit,RSD,81294.54,mobile_app,,completed
35136,636,2026-03-23 23:49:37.787,fee,debit,RSD,23238.73,online_banking,,completed
35137,637,2024-11-24 14:40:55.346,cash_withdrawal,debit,RSD,43559.00,atm,,completed
35138,638,2025-10-29 16:48:06.310,refund,credit,RSD,22791.25,online_banking,,completed
35139,639,2025-06-02 07:48:54.077,refund,credit,RSD,2800.82,online_banking,,completed
35140,640,2026-03-30 19:54:49.021,bank_transfer,debit,RSD,191437.88,mobile_app,,completed
35141,641,2023-02-22 14:41:26.592,bank_transfer,debit,RSD,14742.95,mobile_app,,completed
35142,642,2025-07-30 08:59:34.986,bank_transfer,debit,RSD,264264.94,mobile_app,,completed
35143,643,2022-12-01 06:28:24.787,fee,debit,RSD,17515.81,online_banking,,completed
35144,644,2025-05-16 09:17:44.852,refund,credit,RSD,17558.92,online_banking,,completed
35145,645,2024-12-11 19:24:37.689,salary,credit,RSD,269463.87,bank_transfer,,completed
35146,646,2025-10-15 18:00:47.128,refund,credit,RSD,16803.01,online_banking,,completed
35147,647,2026-07-31 13:29:38.854,cash_withdrawal,debit,RSD,28486.01,atm,,completed
35148,648,2025-07-13 14:46:53.018,cash_withdrawal,debit,RSD,22794.20,atm,,completed
35149,649,2025-11-01 15:23:25.566,cash_withdrawal,debit,RSD,514.91,atm,,completed
35150,650,2026-07-18 00:09:41.311,card_payment,debit,RSD,27900.26,pos,shopping,pending
35151,651,2026-08-03 14:19:23.883,salary,credit,RSD,134776.41,bank_transfer,,completed
35152,652,2022-02-19 14:30:24.694,cash_withdrawal,debit,RSD,38298.80,atm,,completed
35153,653,2026-07-04 19:22:23.437,fee,debit,RSD,494.08,online_banking,,completed
35154,654,2025-09-23 19:32:37.738,fee,debit,RSD,17580.53,online_banking,,completed
35155,655,2024-02-26 03:49:42.200,fee,debit,RSD,9419.84,online_banking,,completed
35156,656,2023-05-05 00:45:49.420,bank_transfer,debit,RSD,102628.13,mobile_app,,completed
35157,657,2021-10-28 14:25:38.330,cash_withdrawal,debit,RSD,35543.09,atm,,completed
35158,658,2022-08-01 21:37:38.627,cash_withdrawal,debit,RSD,34851.45,atm,,completed
35159,659,2026-01-16 09:21:15.077,card_payment,debit,RSD,12068.32,pos,groceries,completed
35160,660,2026-07-16 18:11:51.479,fee,debit,RSD,589.95,online_banking,,completed
35161,661,2026-06-25 16:25:38.716,salary,credit,RSD,92022.78,bank_transfer,,completed
35162,662,2026-05-19 16:11:11.182,card_payment,debit,RSD,6331.42,pos,fuel,completed
35163,663,2026-04-03 19:04:32.519,cash_withdrawal,debit,RSD,20971.28,atm,,pending
35164,664,2024-07-25 13:37:45.902,card_payment,debit,RSD,24397.20,pos,utilities,completed
35165,665,2026-01-26 04:50:32.579,salary,credit,RSD,237264.48,bank_transfer,,completed
35166,666,2023-06-28 21:28:01.361,fee,debit,RSD,18884.31,online_banking,,completed
35167,667,2026-05-30 19:50:34.478,refund,credit,RSD,2046.60,online_banking,,completed
35168,668,2026-05-20 23:31:29.556,bank_transfer,debit,RSD,209989.59,mobile_app,,completed
35169,669,2025-12-26 18:55:50.201,salary,credit,RSD,248141.30,bank_transfer,,completed
35170,670,2025-04-22 15:05:19.050,cash_withdrawal,debit,RSD,1391.27,atm,,completed
35171,671,2026-04-24 10:55:21.050,refund,credit,RSD,13020.08,online_banking,,completed
35172,672,2026-03-22 07:31:11.753,refund,credit,RSD,29615.17,online_banking,,completed
35173,673,2026-04-20 23:20:52.122,refund,credit,RSD,16716.29,online_banking,,completed
35174,674,2023-07-28 02:34:54.452,salary,credit,RSD,273787.59,bank_transfer,,completed
35175,675,2025-04-12 01:13:39.826,refund,credit,RSD,1125.79,online_banking,,completed
35176,676,2026-01-19 01:55:32.606,card_payment,debit,RSD,18204.57,pos,utilities,pending
35177,677,2025-08-29 00:14:11.651,card_payment,debit,RSD,3850.75,pos,restaurants,completed
35178,678,2025-07-17 04:45:13.853,salary,credit,RSD,187906.47,bank_transfer,,completed
35179,679,2025-03-19 00:40:44.114,card_payment,debit,RSD,10867.98,pos,travel,completed
35180,680,2026-08-04 18:35:22.600,cash_withdrawal,debit,RSD,45766.82,atm,,completed
35181,681,2025-09-11 10:25:15.261,refund,credit,RSD,17005.46,online_banking,,completed
35182,682,2021-08-14 20:08:01.566,salary,credit,RSD,290462.42,bank_transfer,,completed
35183,683,2026-02-15 19:51:29.890,refund,credit,RSD,4970.51,online_banking,,completed
35184,684,2024-09-04 03:40:47.788,card_payment,debit,RSD,16181.36,pos,groceries,completed
35185,685,2025-12-12 12:34:00.428,refund,credit,RSD,14081.62,online_banking,,completed
