"account_id","customer_id","branch_id","account_type","currency","balance","opened_at","account_status"
2461,461,2,foreign currency,RSD,283442.36,2020-02-02,active
2462,462,3,foreign currency,RSD,162828.47,2024-11-25,active
2463,463,1,savings,RSD,916720.57,2021-05-16,active
2464,464,2,savings,RSD,1251873.13,2022-02-02,active
2465,465,3,checking,RSD,432899.75,2023-08-03,active
2466,466,5,savings,RSD,292876.69,2024-08-29,active
2467,467,4,checking,RSD,169503.87,2021-12-07,active
2468,468,2,savings,RSD,598431.51,2024-08-14,active
2469,469,6,checking,RSD,41692.97,2026-06-19,active
2470,470,4,checking,RSD,378737.58,2026-02-14,active
2471,471,5,foreign currency,RSD,243786.66,2024-12-09,active
2472,472,9,foreign currency,RSD,449521.34,2023-03-23,active
2473,473,3,savings,RSD,1063155.34,2024-06-28,active
2474,474,5,foreign currency,RSD,409304.22,2019-04-07,active
2475,475,2,foreign currency,RSD,350441.85,2018-12-09,active
2476,476,1,foreign currency,RSD,387966.04,2026-05-07,active
2477,477,1,checking,RSD,229744.73,2020-07-23,active
2478,478,8,savings,RSD,1003121.87,2026-03-03,active
2479,479,7,foreign currency,RSD,132325.44,2026-05-10,active
2480,480,10,checking,RSD,96308.75,2026-03-07,inactive
2481,481,4,foreign currency,RSD,331337.31,2026-07-21,active
2482,482,1,checking,RSD,239577.31,2024-03-20,active
2483,483,9,savings,RSD,1175714.35,2026-04-16,active
2484,484,9,checking,RSD,77646.24,2024-06-24,active
2485,485,10,checking,RSD,71786.05,2024-07-08,active
2486,486,9,foreign currency,RSD,478279.06,2025-07-12,active
2487,487,10,savings,RSD,528718.08,2026-01-20,active
2488,488,10,checking,RSD,169015.64,2019-12-14,active
2489,489,10,savings,RSD,214134.47,2024-08-02,active
2490,490,3,foreign currency,RSD,429293.61,2024-09-27,active
2491,491,10,checking,RSD,91331.43,2024-07-14,inactive
2492,492,5,savings,RSD,373870.50,2025-07-01,active
2493,493,4,foreign currency,RSD,308887.75,2023-04-16,active
2494,494,7,savings,RSD,484647.79,2021-12-03,active
2495,495,4,foreign currency,RSD,244725.09,2024-09-05,active
2496,496,4,foreign currency,RSD,190000.85,2024-11-21,inactive
2497,497,4,savings,RSD,204348.95,2023-07-04,active
2498,498,5,savings,RSD,621255.52,2020-11-16,active
2499,499,9,foreign currency,RSD,390859.38,2024-06-05,active
2500,500,6,savings,RSD,1232190.96,2021-07-29,active
